content,sentiment
chất_lượng giảng_dạy kém,0
kỹ_năng sư_phạm giảng_viên kém,0
giáo_trình không cập_nhật,0
nội_dung thực_hành không lý_thuyết,0
chương_trình đào_tạo toàn món lý_thuyết,0
chương_trình đào_tạo kéo_dài toàn môn đại_cương,0
giảng_viên không tận_tâm sinh_viên,0
chương_trình đào_tạo lỗi_thời,0
môn_học không cập_nhật,0
đào_tạo phân_tán,0
không hệ đào_tạo mạng không,0
chương_trình không hiệu_quả,0
giảng_viên không nhiệt_tình,0
không tương_tác giảng_viên sinh_viên,0
môn chuyên_ngành nặng,0
thời_khoá_biểu dày_đặc không thở,0
ít sinh_viên tinh_thần nghiên_cứu trì lý_thuyết trên lớp,0
không sinh_viên,0
ít workshop chuyên_ngành,0
ngang_ngửa ulis hanu thầy cực_kì tâm_lí dạy_học nghiêm_khắc sát_sao sinh_viên tl thi xác_định chăm_chỉ suy_nghĩ đăng_ký nngu tl,0
không chăm_chỉ không nn tl đbiet nhật gắt cực_kì,0
năng_động sai,0
deadline kinh lắm không mệt đồn deadline nặng,0
tao dễ_thở tý cắm_đầu lo rớt môn lo chán_nản phí lắm,0
nặng không nổi đừng gánh đống tiền rớt môn mệt lắm,0
điểm_chuẩn cao chỉ_tiêu ít môn đại_cương căng_thẳng áp_lực chào kia kha_khá ham bỏ_bê tí nợ tùm_lum đấy,0
minh không thích lắm đại_cương nặng vui lắm,0
]]] bách_khoa dễ rớt môn đại_cương lắm nản nản đà sa_đà nét game rớt dồn môn sml không kịp không cao bách_khoa đào_tạo tốt thiệt,0
tao khmt chương_trình đào_tạo không hướng,0
môi trường_học bơi không cầm tận_tay,0
dạy cơ_bản,0
giáo_viên dạy chủ_yếu năng_lực đừng trông_mong giáo_viên,0
nhược_điểm khá khó ngoại_ngữ khá nặng nghỉ nhiều quên mẹ kiến_thức,0
ngành it không phòng thực_hành thư_viện bé tí,0
đầu vô bắt tiếng,0
năng_lực giỏi kĩ_năng sư_phạm kém truyền_đạt hơi buồn_ngủ sinh_viên,0
hà nội áp_lực vl chả tốt_đẹp mơ )))) ngành đừng nhiw than,0
đầu_vào chất_lượng sinh_viên không đồng_đều chất_lượng giảng_viên không đồng_đều,0
giáo_viên giảng thi cawmera giám_thị chào chấm vân quẹt thẻ điểm_danh trốn tiền cực chát,0
khá căng kỳ nghỉ_hè ít,0
tỉ_lệ sinh_viên khá cao thầy,0
chào đầu môn đề_cương nhiều cơ_bản công_nghệ_thông_tin hơi nản,0
đào_tạo chất_lượng ngành mở_rộng chào trg or ngành,0
môi_trường khắc_nghiệt đừng dọa @@,0
ráng cố_gắng đừng nợ môn đóng tiền mệt_nghỉ,0
đừng vô hối_hận đấy,0
giáo_viên giảng_viên lắc_đầu,0
hơi chán,0
chưa áp_dụng công_nghệ_thông_tin thiết_bị giảng_dạy,0
thời_lượng không tiếp_thu hiệu_quả,0
nội_dung môn_học thiếu trọng_tâm hầu_như khái_quát sinh_viên khó nắm nội_dung môn_học,0
trình_bày bảng thay_vì slide,0
dễ áp_lực,0
môn_học dễ nâng độ khó,0
seminar sinh_viên hiểu sâu chuyên_ngành không môn_học,0
chưa nhiều tiết bài_tập chữa bài_tập trên lớp,0
không giúp_đỡ sinh_viên xung_quanh,0
nội_dung giảng_viên yêu câu seminar hầu tài_liệu tham_khảo ít ứng_dụng đề_nghị thay_đổi năm_học,0
nội_dung giảng_dạy nhàm_chán khô_khan,0
kiến_thức nhiều học_kỳ,0
thầy chép bảng nhiều,0
truyền_đạt khó hiểu ngôn_từ khó_khăn hiểu,0
nhiều lớp_học môn đặc_tả hình_thức lớp_học không,0
giảng,0
thực_hành khó hiểu,0
giảng_viên chưa đi_sâu bản_chất không bản_chất ứng_dụng chuyên_ngành,0
tài_liệu không chi_tiết lắm,0
thầy dạy không không hướng_dẫn sinh_viên thực_hành,0
giúp_đỡ học_sinh ít,0
dạy buồn_ngủ,0
kinh mong nội_dung môn_học tải phù_hợp đặc_thù công_nghệ_thông_tin,0
kiểu khó_tính,0
giáo_trình ít nội_dung không,0
giáo_viên nghỉ dạy liên_tục học_kỳ tăng bù tiết bù ảnh_hưởng đồ_án trễ deadline,0
giáo_viên dạy không không dạy không thông_báo sinh_viên tốn công_sức tiền_bạc đợi,0
không ngờ môn chán không môn thầy dạy chán kinh_khủng hay trễ phút không nhiệt_tình,0
giảng_viên sai năng_lực học_sinh,0
không đáp_ứng đề_cương môn_học đề,0
thầy hướng_dẫn thực_hành nhiều,0
hơi nhỏ lớp ồn khó,0
bài_tập nhiều khó kiến thực sinh_viên khó tốt bài_tập,0
bài_tập hoạt_động ít,0
chưa tác_dụng nhiều môn,0
dạy không phù_hợp,0
lớp_học đông,0
môn căn_bản thầy không dạy sinh_viên kỹ không hiểu căn_bản,0
giảng_viên chưa bài_tập nhà sinh_viên chương không chữa đáp_án,0
ta chưa thiệt_thòi lớn tụi,0
không thầy dạy chính_thức nghỉ không thông_báo sinh_viên đứng chờ tiết nhiều,0
tương_tác giảng_viên sinh_viên nhiều,0
coi thái_độ giảng_viên thực_hành,0
môn_học chưa thực_tiễn chưa thu_hút sinh_viên,0
dạy hơi nhanh,0
ít bài_tập,0
giảng kém thu_hút đứng giảng không hợp_lý ôn_tập kỳ chưa,0
giảng_viên dạy nhanh,0
lên_lớp làm_việc thầy không giảng,0
dạy nhanh,0
môn đề_tài áp_dụng lý_thuyết thực_tiễn trên lớp đống lý_thuyết hiếm đa_số khá buồn_ngủ lên_lớp,0
giảng_viên đổi_mới phương_pháp giảng_dạy thô cứng không hấp_dẫn sinh_viên,0
không đáp_ứng nhu_cầu sinh_viên,0
không hướng_dẫn đồ_án,0
chép nhiều lãng_phí giảng,0
đề thi môn sinh_viên không,0
thầy giảng,0
dạy chưa kỹ lắm thoáng,0
chưa kỹ giảng trả_lời thắc_mắc sinh_viên trên lớp,0
nhiều bài_tập,0
thông_báo trên lớp khó sai_sót,0
viết góc bảng chổ bụt giảng nhiều khó quan_sát,0
bài_tập đa_dạng,0
nhỏ,0
sai giáo_viên hơi tự_ái,0
không sửa bài_tập thực_hành,0
chưa hiểu cách_thức chấm kiểm_tra thực_hành,0
bài_tập nhiều mặc_dù không hiểu lắm,0
nghỉ không thông_báo trên daa,0
hướng_dẫn lý_thuyết không bài_tập mẫu sinh_viên,0
chưa nhiều kênh bài_tập sinh_viên,0
khá áp_dụng công_thức bài_tập lớp chưa hiểu môn_học ít hiểu,0
thầy dạy hơi nhanh,0
ít hướng_dẫn sinh_viên thực_hành,0
không thực_hành,0
giảng_viên không dạy tiết thực_hành,0
thống_nhất giảng_viên bộ_môn đề_cương giảng_dạy,0
kiến_thức nửa lớp giảng_viên lớp overview sinh_viên khó nắm,0
cân_nhắc số_lượng sinh_viên sinh_viên không khớp nhiều qua_loa kết_quả không tốt,0
không,0
truyền_đạt giáo_viên chưa sức hút sinh_viên nhiều lắm,0
chưa tiếp_thu trọn_vẹn,0
hơi kéo,0
đôi giảng hơi nhanh,0
không dạy,0
cấu_trúc đề_cương thầy chưa rõ_ràng lý_thuyết chưa trình_bày,0
tài_liệu toàn tiếng khó,0
chưa môn_học,0
giảng_viên không hề giảng_dạy đề_cương,0
thầy sinh_viên môn tác_dụng xong,0
đề_nghị tăng thưc hành,0
không dạy thực_hành,0
dạy khó hiểu nhanh,0
sắp_xếp lịch bù chưa hợp_lý,0
slide chưa tốt,0
thầy hay đòi_hỏi sinh_viên hơi cao,0
khó khắn khổ giấy nhỏ mô_hình lớn phức_tạp,0
giảng nhiều không đánh trọng_tâm,0
không nói_gì mong thầy sinh_viên công_bằng sinh_viên không không cúp tiết mà_còn giảng_dạy truyền_đạt giảng_viên ví_dụ dễ hiểu tận_tâm,0
hơi khó,0
thầy trễ,0
tăng_cường nội_dung sinh_viên giao_tiếp tốt tiếng,0
ít giải bài_tập trên lớp,0
giảng_viên đồ_án giải_đáp đồ_án không cung_cấp tài_liệu hay hướng_dẫn cơ_bản sinh_viên hệ tài_năng xoay sở,0
kỳ sinh_viên mắc sai_sót nhỏ rớt môn,0
thay_đổi dạy nội_dung thực_hành thực_hành môn mạng máy_tính chưa hiệu_quả,0
trên lớp lý_thuyết giảng_viên sinh_viên đồ_án hướng_dẫn sinh_viên bổ_sung liên_hệ thực_tiễn sai không phù_hợp đồ_án,0
chương_trình dạy lý_thuyết thực_hành khớp thực_hành lý_thuyết,0
nội_dung khảo sat nhiều mục lặp lặp nhiều khảo_sát không đọc toàn tích chàn,0
giọng giảng_viên nhỏ micro,0
chút nghi_ngờ thuyết_trình liệu kiến_thức chuẩn_xác cập_nhật chưa,0
thầy dạy môn_học kết_quả tốt thay_vì rớt nhiều,0
lịch thi thực_hành thông_báo sinh_viên phù_hợp môn_học,0
giảng kỹ chi_tiết nhiều đa_số chưa hiểu giảng nhanh,0
buồn_ngủ lên_lớp ngủ ngủ trên lớp đau lưng tê chân lắm,0
môn hiểu,0
thiếu kinh_nghiệm truyền_đạt,0
hệ_thống đồ_án chấm mức_độ hoàn_thành sinh_viên ganh_đua không hề nhẹ đồ_án kích_thích sáng_tạo không ngừng xây_dựng chức_năng đồ_án điểm_cao,0
ít chú_trọng ngữ_pháp,0
giảng_viên chưa tận_tâm phong_cách giảng_dạy chưa thu_hút sinh_viên,0
chưa nắm_bắt thực_trạng sinh_viên,0
ảnh_hưởng tiến_độ học_tập quỹ sinh_viên bù,0
bài_tập lớn nâng cao khả_năng lập_trình sinh_viên,0
dạy lý_thuyết hơi nhiều,0
giảng_viên chấm quy_chụp kết_quả,0
thời_lượng môn_học sinh_viên mệt_mỏi,0
thầy cảm_tính chưa công_bằng,0
không,0
giảng_viên khó học_hỏi hướng_dẫn giáo_viên,0
thầy slide giảng_dạy không slide sơ_sót thầy không slide không,0
thầy bài_tập lớp sinh_viên chưa,0
đôi_khi sâu lề,0
nói_chuyện lan_man không môn_học nhiều,0
thầy bận nhiều nghỉ nhiều hi_vọng thầy sắp_xếp,0
chán,0
dạy chậm cặn_kẽ,0
thầy ít bài_tập nhà,0
thầy đôi_khi hơi khó hiểu,0
thầy cao sinh_viên tiếp_thu kỹ_năng truyền_đạt đồ_án,0
slide khó hiểu nhiều chỗ không giải_thích rõ_ràng hướng_dẫn thực_hành,0
bài_tập không ví_dụ nhà,0
giảng_viên thiếu nhiều hoạt_động bớt nhàm_chán bám sát bài_học,0
chờ học_sinh gửi email show slide to giảng qua_loa không học_sinh hiểu hay không,0
không hiểu chấm thi thầy,0
tiết chưa thu_hút,0
giảng_viên thay_đổi phương_pháp giảng_dạy tương_tác nhiều sinh_viên,0
thẳng nội_dung,0
thầy bảo_thủ thầy ý_kiến thầy ý_kiến sai,0
giải bài_tập nhiều,0
không cung_cấp hay giải_thích đáp_án thi,0
thầy nhiều khản giọng sức truyền_tải không thầy,0
kiến_thức giảng_dạy môn tiếng hầu giúp_ích nhiều sinh_viên tài_liệu chuyên_ngành,0
tìm_kiếm khai_thác không phương_thức hay hàm viết giấy vào_đề thi kỳ,0
giảng hơi nhanh chưa kỹ lắm,0
trọng_tâm bài_tập không đề thi chú_ý,0
nhiều dạy,0
dạy chậm giúp học_sinh dễ hiêu nhiều khó sinh_viên dễ chán,0
không tổ_chức thực_hành hình_thức chào,0
giảng_viên nắm vững sinh_viên hiểu hay không phương_án sinh_viên nắm vững kiến_thức,0
âm_thanh thầy giảng hơi nhỏ khó_khăn giảng,0
thay_đổi hình_thức khảo_sát môn_học môn_học không lên_lớp hạn báo_cáo giảng_viên,0
sinh_viên câu trả_lời,0
không thống_nhất hình_thức thi bài_tập tuần công_bố,0
mong toàn_thể giảng_viên xét_lại điểm_danh không phổ_thông,0
nội_dung mơ_hồ áp_đặt suy_nghĩ,0
môn nhiều lý_thuyết không đáp_ứng việc_làm đồ_án,0
phương_pháp dạy chưa hay,0
hay trễ,0
đề thi thực_hành nêu rõ_ràng,0
giọng giảng_viên khó giảng thầy,0
dạy hơi nhiều hơi nhanh,0
toàn vòng lặp if for while bữa lơ_mơ struct file header đề,0
dễ buồn_ngủ,0
giảng_viên không hài_hước,0
phương_pháp truyền_đạt giảng_viên chưa hiệu_quả lắm,0
giáo_viên chưa không_khí vui_vẻ lớp_học,0
thầy lạc_đề,0
thầy dạy hơi chậm,0
nhiều slide giảng giảng_viên không chính_xác,0
môn_học phân_chia hợp_lý khó nhiều học_phần rút ngắn chưa nhiều,0
nội_dung tiết lan_man cảm_tưởng thầy dạy tiếng chuyên_ngành không đào_sâu kỹ_thuật,0
giảng_viên chưa bám sát sinh_viên,0
nhiều thầy lý_thuyết nhiều nhàm_chán,0
môn nhiều trục_trặc thực_hành thầy chưa giải_quyết ủng_hộ thầy,0
nội_dung môn_học khô_cứng,0
hơi nhỏ hơi buồn_ngủ,0
dạy khó hiểu,0
cơ_sở_dữ_liệu kết_hợp thiết_kế cơ_sở_dữ_liệu kiến_thức nhiều thi trắc_nghiệm kiến_thức chưa lắm,0
thực_hành hình_thức chào khó tham_gia thường_xuyên lắm,0
thầy ít nhắc dạy hôm,0
thầy tham_gia thực_hành sinh_viên không chỗ tụi mày_mò xong thầy chấm,0
giảng_viên giáo_án lớp giảng_viên diễn_đạt không tốt diễn_đạt sinh_viên dễ hiểu,0
truyền_đạt kiến_thức kém hiệu_quả dạy không dạy đọc chữ slide sinh_viên bài_tập,0
tốn truyền_đạt hứng_thú lên_lớp giảng hạn_chế,0
chưa sinh_viên ngẫm_nghĩ nội_dung kịp chương_trình,0
cập_nhật thi kỳ chậm sinh_viên không mức_độ phấn_đấu,0
thầy không vui_tính,0
giảng nhiều nâng cao sinh_viên bối_rối,0
nộp lớp hơi ngắn,0
phương_pháp giảng_dạy khó hiểu,0
nội_dung lý_thuyết thực_hành môn_học không liên_hệ nội_dung lý_thuyết không phù_hợp môn_học không mong_muốn sinh_viên kiến_thức quản_trị mạng mong_đợi,0
không giáo_trình,0
nội_dung môn_học thầy triển_khai không khung thầy dạy servlet khó hiểu sinh_viên góp_ý thầy chủ_nhiệm không thay_đổi,0
sinh_viên thông_qua trang mạng thông_qua email giảng_viên,0
slide giảng lẫn_lộn việt tiếng việt giảng_viên google dịch đọc không hiểu,0
đôi câu mơ_hồ sinh_viên không khía_cạnh cũ hay chương hay chương,0
nhàm_chán không nâng cao kiến_thức,0
bài_tập khắt_khe,0
thời khóa biểu thực_hành sinh_viên thực_hành chưa hiểu khó_khăn việc_làm,0
tăng tốc_độ giải,0
tài_liệu tiếng khó_khăn ôn thi,0
khả_năng truyền_đạt kiến_thức không cao,0
phân_chia không hợp_lý chất_lượng học_tập không tốt,0
máy_tính không nhiều sinh_viên phân_tán,0
hạn_chế dạy slide,0
sâu khó,0
thầy lên_lớp không giờ_giấc thường_xuyên trễ,0
giảng_dạy giảng_viên khó hiểu rối_rắm,0
điện_thoại không liên_lạc,0
chưa hiểu bài_tập wireshark,0
thống_nhất nội_dung môn_học thi phòng đào_tạo,0
thầy nói_chuyện cọc lốc không hiểu thầy thầy quát mặt tạt nước_lạnh nói_chuyện xưng_hô mày tao xưng ẩn_ý hay nói_móc bắt_bẻ sinh_viên,0
hơi khó_tính,0
kiến_thức nhiều khó tiếp_thu phân_loại chưa,0
thầy bài_tập nhà,0
phòng công_trình thi_công khá ồn_ào gián_đoạn,0
thầy không sửa bài_tập trên lớp thầy giảng lý_thuyết ít hiệu_quả,0
thầy ít,0
không sinh_viên không dám,0
bài_tập thực_hành tuần hơi khó mong bài_tập giảng_viên cung_cấp giải kỹ_càng sinh_viên nghiên_cứu hiểu,0
